simulation steps,20000,40000,60000,80000,100000,120000,140000,160000,180000,200000,220000,240000,260000,280000,300000,320000,340000,360000,380000,400000,420000,440000,460000,480000,500000,520000,540000,560000,580000,600000,620000,640000,660000,680000,700000,720000,740000,760000,780000,800000,820000,840000,860000,880000,900000,920000,940000,960000,980000,1000000,1020000,1040000,1060000,1080000,1100000,1120000,1140000,1160000,1180000,1200000,1220000,1240000,1260000,1280000,1300000,1320000,1340000,1360000,1380000,1400000,1420000,1440000,1460000,1480000,1500000,1520000,1540000,1560000,1580000,1600000,1620000,1640000,1660000,1680000,1700000,1720000,1740000,1760000,1780000,1800000,1820000,1840000,1860000,1880000,1900000,1920000,1940000,1960000,1980000,2000000,2020000,2040000,2060000
MAHRL Scenario Space (Mall),-1.770344366,-8.88019857,-4.549636718,-6.139386347,-0.1133799036,-2.103874386,0.04406150185,-0.01081617015,0.04699524206,0.1067293518,-2.281779455,0.04241016123,0.1525327031,0.2297994853,-1.747877316,0.2728754457,-4.367190861,-3.250753403,-4.605240467,0.3119218707,-0.3271992703,0.430740839,0.2913524249,0.4561247094,-0.6713929313,-1.559321009,0.4375051469,-2.411471685,-0.737048483,0.4838926347,-0.3759789045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Scenario Space (Mall),-8.521926839,-8.873895935,-0.1319567478,-2.307794016,-2.481420885,-0.08709977456,-0.04270957862,-0.06049615977,0.04816708434,-1.957542295,0.1857717412,-2.043720355,0.2086023933,-1.810190314,0.09122488375,0.313651882,0.2890410906,0.2667169586,-0.1468216304,-2.199651635,-3.610499711,-1.304477184,0.2049977234,-4.369301161,-2.656626639,-3.060498077,-4.426582403,-1.800640418,-3.727431382,-1.744935311,-0.2474280083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Scenario Space (Mall),-11.53520779,-11.18486245,-8.443511469,-8.088270744,-10.76066671,-2.086520022,-0.1409783515,-2.132175046,-2.189827392,-1.858589465,-0.07912327448,-2.054182415,-2.194799354,-0.04238080518,0.02405357756,-0.04037207773,-2.112841134,-4.334230581,-1.818951315,0.0310449533,0.0418413986,-2.1964623,-2.322463027,-2.338094833,-4.089419965,-0.04438119945,0.137022211,-4.312147028,-1.950071848,-2.247971411,-1.213869716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Scenario Space (Mall),-6.500641383,-8.519005046,-8.928578744,-2.212548055,-4.35332828,-8.560334811,-0.1735922878,-4.374652176,-4.782676444,-0.005886216295,-2.317475528,-2.353235915,-0.1345311942,-1.954408183,0.09735312018,-0.0703042249,-2.364262143,0.02582553472,-1.984363872,0.03381081822,-2.838953873,0.2478603673,0.2257295643,0.3049664594,-2.490371195,-0.3622961203,-1.919685672,-4.870300259,-1.602279291,-5.051629781,-2.138708453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Mall,-20.65736076,-20.62171233,-20.63807973,-20.59481301,-20.58955521,-20.58518085,-20.60718188,-20.59566526,-20.5810518,-20.57080454,-20.58899186,-20.57745299,-20.57891832,-20.55582693,-20.5665347,-20.54881531,-20.51591769,-20.50809268,-20.49946201,-20.52495359,-20.50474278,-20.49651702,-20.49613693,-20.51628733,-20.47347893,-20.45673612,-20.51329213,-20.48182202,-20.47423555,-20.48505612,-20.44508111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Mall,-20.66217361,-20.62217957,-20.58547868,-20.57327195,-20.56516155,-20.55626375,-20.55426618,-20.58958107,-20.57923556,-20.50614932,-20.52848462,-20.53636534,-20.53943895,-20.54250458,-20.54441474,-20.49976725,-20.51883891,-20.55043679,-20.40396767,-20.44474001,-20.44401525,-20.45107811,-20.48972652,-20.43167065,-20.42762839,-20.42165067,-20.43068073,-20.4636444,-20.44945722,-20.42445047,-20.4236635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Mall,-20.61059346,-20.59176614,-20.57886481,-20.6002166,-20.59561252,-20.59201522,-20.5976962,-20.6057614,-20.68192888,-20.67534278,-20.67322517,-20.65443588,-20.61400903,-20.5722766,-20.59550127,-20.60824403,-20.61277459,-20.5907747,-20.55338922,-20.54188781,-20.54650722,-20.60280579,-20.5930648,-20.58161092,-20.57360421,-20.59744941,-20.56762509,-20.55917525,-20.52401635,-20.58999265,-20.56522634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Mall,-20.58408761,-20.5653213,-20.56870146,-20.55016532,-20.55547341,-20.54359334,-20.55739653,-20.5709717,-20.57055633,-20.54454041,-20.55584112,-20.54377987,-20.60262702,-20.57600878,-20.58320057,-20.59200826,-20.57073709,-20.56974136,-20.60211263,-20.59716235,-20.57458564,-20.58015417,-20.5690885,-20.61120632,-20.57310676,-20.59258737,-20.58640034,-20.57089364,-20.5808496,-20.56987774,-20.55740448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADDPG scenario space (Mall),-7.223663453,-3.331109134,-7.728137366,-5.598246771,-8.811899291,-3.520030971,-10.67520342,-7.469055817,-6.178048153,-6.9935623,-10.051695,-8.940570834,-6.055704384,-5.335047109,-9.770140076,-10.68000808,-1.375428228,-3.624516432,-7.886283486,-5.809660821,-4.066303081,-11.60139395,-3.908036934,-5.327579362,-4.08269264,-12.01547962,-7.399805721,-7.700238161,-7.678009069,-7.9756436,-0.2708074307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Scenario Space (Mall),-9.39358133,-6.435348829,-7.602524386,-7.765023705,-5.210671911,-5.288758361,-6.074660209,-3.645159042,-6.600088695,-5.991768944,-4.501444482,-6.479418583,-6.6973398,-3.55397392,-4.658338968,-2.078600056,-2.756438013,-3.503483052,-3.990235595,-4.694143241,-3.667302835,-2.245042331,-3.513522531,-1.788595052,-2.194039065,-5.001216866,-3.63196331,-1.332595369,-1.863144072,-2.739263159,-3.957521451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Scenario Space (Mall),-7.799684021,-7.212046669,-2.614323742,-4.769423794,-2.716164569,-8.442765372,-6.569360557,-6.026694557,-4.930806049,-4.154055912,-5.810323092,-4.514607801,-3.374196759,-5.009063671,-5.518668189,-5.203197976,-3.066181504,-2.809498063,-3.259500447,-5.444577169,-2.821255387,-1.802501612,-2.305923529,-3.213930864,-1.427336344,-1.768655564,-2.895971371,-4.2199529,-1.425016308,-3.592966738,-3.107223134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hetero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Pursuit,-3.84519925,-4.303569584,-4.201497839,-8.17469203,-3.926383569,-3.932184223,-8.857012709,-9.063150871,4.59653201,-1.408290196,-4.279172056,-1.00064514,-5.246456018,-1.090969013,-8.278294267,-4.424037584,-1.008219114,-1.56910779,4.547734053,0.2815069134,-3.005284795,-7.543929095,-1.292691964,-3.140084678,-3.679805311,-3.880730387,-5.268908885,-3.960168329,-2.924038518,0.336802327,-3.940351794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Pursuit,-4.255694204,-5.494963943,-4.167843239,-6.055313504,-3.715884032,-0.09986840363,-1.838448669,-5.982058193,1.008063218,-3.055785472,-2.817057574,-1.977687988,0.8135570318,2.188289172,-1.771914045,-3.213405804,-8.083702012,-4.288900231,-1.375795117,-6.983660655,-3.790485206,0.9135552026,-1.953875389,-1.820024124,-6.413026799,0.1336124558,1.076875122,1.274598413,-1.097916293,-2.931964456,1.883508639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Pursuit,-7.60104181,-1.827570631,-8.373938234,-8.515514562,-1.763361495,-7.063069484,-5.561540525,-7.298842933,-7.720428995,-8.26031969,-1.051765841,-8.410447506,-4.922180968,-6.341148292,-4.736404344,-8.370133358,-11.24209759,-5.470876914,-5.737284686,2.397806116,-5.00488906,-8.346977591,-9.410085782,-2.035105447,-6.417088042,-8.900007163,-9.384717936,-4.420175877,-4.728148626,-5.949261972,-5.188898695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL Pursuit,-6.791136417,-3.702108142,-4.323190635,-1.740782998,-7.751628688,-7.58437985,-2.448568817,-5.861921057,-8.551137946,-1.822248941,-2.452213793,-7.717999736,-5.039111851,-5.127534504,-2.023726432,-10.54138482,-1.605716515,-5.718029109,-8.399696907,-5.708161107,-2.449400355,-4.421904932,-7.097809152,-4.157119557,0.181586242,-7.956881875,-1.480962023,-5.567126596,-7.821851387,-4.524869683,-4.873454921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hetero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADDPG Pursuit,-4.75891375,-3.228030149,-9.379040048,-5.022696513,-8.671096999,-3.216953868,-6.610344393,-10.2700653,-7.403027056,-5.699508649,-6.399837609,-3.713075103,-3.52014363,-7.06391448,-7.768602427,-0.3973422008,-3.084550972,-1.103979277,-9.664453252,-3.987172769,-2.945585652,-3.287841788,-8.825067545,-4.785170069,-6.632100408,-4.872374135,-1.013361707,-3.18279663,-7.993969108,-3.385859807,-7.298670059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MADDPG Pursuit,-3.195600276,-4.676302234,-4.778979775,-8.538795843,-8.02658067,-4.914779972,-5.246665241,-2.661359719,-3.572236107,-2.270790641,-10.00776404,-7.377888637,-3.38744044,-5.386790101,-6.101760765,-4.368900116,-1.421469321,-3.553193842,-3.814388819,0.1746126454,-5.300118433,-5.683693064,-3.721332343,-4.937872349,-8.826401705,-6.751066274,-4.056095357,-1.518323216,-4.269689956,-6.789578823,-5.016679668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hetero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Pursuit,-20.54548691,-20.61037073,-20.61708473,-20.41273787,-20.62247589,-20.60880847,-20.59425033,-20.60668514,-20.58639638,-20.60177756,-20.13961567,-20.50365254,-20.24239515,-20.56975272,-20.42528793,-20.44172266,-20.32191685,-20.5691286,-20.58385861,-20.56782587,-20.60626652,-20.56743512,-20.59702837,-20.34053087,-20.56985209,-20.24281732,-20.52656927,-20.54955242,-20.59924446,-20.56943406,-20.52868133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Pursuit,-20.394484,-20.18678017,-20.38200702,-20.66805335,-20.65575581,-20.64084685,-20.63290133,-20.66243182,-20.62744853,-20.620194,-20.45813652,-20.61658169,-20.46518499,-20.58177462,-20.58452205,-20.36597227,-20.27081671,-20.52000642,-20.30661473,-20.54456752,-20.35970292,-20.01935889,-20.36967698,-20.30543757,-20.22682999,-20.45068228,-20.32533445,-20.16830673,-20.25584869,-20.25505572,-20.31394691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homogenous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAHRL BottleNeck (Eggress),-30.56803583,-27.33637849,-27.09588038,-24.12098475,-23.32097787,-22.92170556,-16.21567683,-17.32670701,-13.69924692,-16.63347766,-13.47253785,-18.71807359,-11.43479539,-11.95464383,-14.53120324,-4.599534338,-4.723748353,-5.478604345,-9.004563471,-6.200378915,-3.676743479,-6.554530428,-9.062696283,-5.142157985,-4.568360595,-6.926340634,-9.328114734,-9.966023513,-8.833372441,-9.649523171,-8.671145044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Egress,-20.35656318,-20.51335729,-20.59577866,-20.62026386,-20.56604317,-20.53688597,-20.47563784,-20.3942903,-20.40498422,-20.3005639,-20.30236032,-20.36022909,-20.4127023,-20.34259537,-20.32250003,-20.24742293,-20.31355935,-20.14436028,-20.15570111,-20.04345649,-19.99006545,-19.93710045,-19.81632755,-19.7288889,-20.00609105,-19.68793352,-19.73029211,-19.23542378,-19.99326859,-19.96899779,-19.47726248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homogenous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Rugby,0.037856444,8.987277786,-0.02432803589,2.442495241,0.02079371791,2.492446604,-0.02585051677,1.158971142,0.04239503429,2.391062618,0.008879782759,5.111134652,0.06277048505,0.0003481548853,0.007591610906,0.4754098922,0.08349347071,-0.01619280561,-0.02039867221,-0.05196162956,0.01717804882,-0.036382971,0.07056790184,0.0383273138,0.01029123895,4.496692125,-0.0205727559,3.856004864,-0.006331714292,-0.02906511231,-0.04541555094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Rugby,-0.0325574024,0.06401024775,0.0303438563,3.738981987,-0.03491072377,0.08039051193,0.06359124815,3.538471199,-0.04517648564,-0.03169339463,0.03276903749,0.01472185996,9.764887059,1.55698134,0.06200171196,1.555120085,0.07295082486,1.624194359,-0.01177196955,-0.05082981627,4.91539965,4.356749872,0.03866825258,0.002024395651,0.006755056028,4.702833161,2.758961038,-0.04547000494,-0.00857248212,4.717021178,0.03185262638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Rugby,0.04511432675,-0.007316910528,0.04529637072,2.056171188,0.07317427109,3.856785843,0.06469197468,0.01589317354,0.005606266378,0.02906812902,-0.01007442356,-0.0223586573,0.02200932604,0.01910468263,-0.06921005861,2.652209473,-0.03679895028,-0.04093358275,0.002029924869,-0.03546393246,3.132201295,-0.06671204641,-0.02221008206,-0.003639571319,0.506261936,-0.03565587463,0.03431396685,4.716687567,0.08598862402,0.01651395654,0.000227417632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PPO Rugby,-0.005021622994,0.03442693414,0.01810081006,3.125080162,0.02049954364,1.831515129,0.05655203687,3.190841083,4.017183274,0.1502130665,-0.02754112266,0.05418954064,1.499816186,-0.02374968621,-0.0183487557,0.05081041371,-0.03667476839,-0.01462785319,3.191961948,-0.02303692858,-0.04319888061,0.4806195402,3.314459378,4.747051361,-0.03613854102,0.07659962111,0.0732852034,1.238717899,-0.005205299732,0.004454945309,0.008752187983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TD Rugby,0.05175280739,0.02185709241,-0.004434961578,0.05047300125,0.02094194513,-0.01760807899,0.04392447672,5.955454187,0.04407959885,4.864480027,0.01749102234,0.05740187176,-0.004131142743,4.600660381,0.01496732449,-0.007076786538,0.008416107093,0.07961962883,6.661974352,-0.07394442082,0.03589093272,0.02809374485,1.57637419,-0.02092070065,0.05577929555,0.04015437642,0.07230956526,2.271055599,0.07067896192,2.407746964,5.947895576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TD Rugby,1.762928426,-0.0177624398,3.18254666,-0.009738347002,0.06498229539,0.07803092513,1.069633368,5.77597125,0.07425181112,0.03349353362,0.1010816674,0.103355609,0.07623637267,7.787405781,0.08488214953,1.459167015,1.065126324,0.0720615436,4.194289179,0.05285429341,4.000398278,0.005225828062,6.537154163,5.993002478,0.1022130991,4.37006864,4.322396903,0.08751035296,0.08494260498,-0.03482582522,0.04850789383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TD Rugby,-0.18646951,1.034526209,0.03508863205,0.02056095168,-0.02547345508,0.03575241675,0.006206343441,-0.01762458226,-0.003293103615,-0.04927579452,-0.03507455883,0.0236917327,0.02855833368,0.0397540468,0.03419897895,0.02839304404,4.339357549,0.01668407341,0.007277140396,0.05630127731,0.0212283097,-0.1191712192,0.03146258101,2.966796069,0.05334449667,0.002476762084,0.06353679587,-0.01136340802,-0.01662128652,0.02828825753,0.03934641965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TD Rugby,0.2449491437,0.003523532009,0.04283187658,4.053331796,0.09028549453,0.02549076701,0.04217180971,0.004337771677,0.03055376452,0.01825729529,0.04007132107,-0.02516682991,0.2996950647,0.01955668108,0.0786137393,-0.04594503385,0.0315560364,0.05908181626,0.03035086175,0.05719602128,1.60307479,1.171929891,0.03893155814,5.331879936,0.08618216055,0.06396459472,0.07200864558,-0.0265268481,0.02715487488,0.04948216755,0.05516805225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TD3 Mall,-4.71902229285812,-6.60052027155842,-4.3190159480782,-0.015081666373583,0.007724675426582,0.275043115576116,0.281116316530098,-2.53670313835868,-1.82941492841144,-0.594636914344993,-4.76664816585438,-3.85970939133202,-1.48912065744923,-2.29293885827228,-4.35827973228518,-0.32289975669523,-4.54228605798402,-4.60322435404956,-1.15012689403593,-2.76204709379999,-2.68680106609344,-5.6211827095768,-1.34824328625701,-3.96665874982477,-0.16047693857914,-1.30719242461361,-1.43045657533469,-4.04221417011286,-0.50470861101435,-0.286563090645427,0.137076375442986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
